Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,RST Flag Count,PSH Flag Count,Protocol,Average Packet Size,Init_Win_bytes_forward,Init_Win_bytes_backward,Active Mean,Idle Mean,Label
123,3768657,200,471,482728.61,298630.35,1165.62,1335.45,450.0,110.21,3,22,2,1,6,1425.2,40770,52452,804.03,97050.06,BENIGN
443,1475036,300,220,329864.38,299916.63,85.72,114.5,78974.91,250.62,3,18,0,7,17,1073.51,25043,54210,1582.31,1960.36,BENIGN
22,4380461,160,452,728.83,269036.85,328.58,550.86,16826.87,454.51,2,18,0,3,6,298.14,25196,33686,1063.11,17974.72,BENIGN
25,2540966,483,39,64425.19,27664.22,627.91,637.74,50155.78,1822.11,8,3,3,6,6,748.82,57759,16244,1818.47,82423.53,PortScan
110,108883,303,37,457626.64,121738.46,866.32,876.1,19730.56,11.34,0,3,5,2,17,119.48,22234,33522,33.22,69407.88,BENIGN
53,1096806,423,252,231239.56,161730.24,310.34,357.99,49258.43,9.66,0,4,1,0,6,1195.23,55918,4225,4422.72,78966.16,BENIGN
443,3046902,442,457,153251.6,23913.86,794.43,945.91,10223.12,3073.02,11,11,1,8,17,819.69,17536,1678,2453.68,98433.57,DoS
123,2185621,285,201,322409.86,342572.88,404.16,1040.39,25062.51,79.93,2,16,5,4,6,1469.44,22397,49466,917.2,78543.23,BENIGN
139,261600,283,146,413077.21,469992.26,1144.57,1038.97,847.19,195.53,2,19,0,9,17,1043.17,8241,8744,4229.73,7783.0,BENIGN
25,2972443,164,61,337659.84,4105.3,89.76,1469.71,10295.68,849.15,7,2,2,3,17,774.86,5053,10054,4777.93,72928.29,Bot
80,3387801,474,164,143931.06,481757.04,1356.77,912.05,4447.91,383.31,2,10,3,9,6,1305.25,45366,25274,2960.48,16619.33,BENIGN
3389,3833563,170,216,171976.39,418280.67,118.02,1264.14,61302.66,96.8,1,18,1,5,17,1343.9,57094,21571,3865.34,41059.05,BENIGN
8080,1238199,498,229,226373.62,116520.29,346.53,1283.43,90197.61,252.83,3,1,5,2,6,271.6,52625,65457,1090.72,41485.71,BENIGN
8080,2368337,425,264,345956.32,50751.31,1089.14,1428.4,62550.97,484.33,2,16,1,1,6,842.72,5772,34416,1716.8,85810.63,BENIGN
139,3151567,180,10,306682.38,492540.23,329.71,1363.88,49625.31,346.84,2,30,0,8,17,216.11,61517,4473,724.98,15854.79,BENIGN
53,2465263,473,55,88400.1,123564.11,1434.0,575.61,54838.99,309.1,3,18,1,10,17,65.51,63920,29367,3749.99,37972.47,BENIGN
139,3232904,361,137,472840.35,238626.45,489.47,1280.58,80469.18,158.17,1,15,5,6,17,608.71,48345,2771,4299.78,66867.72,BENIGN
3389,3940177,256,126,107831.4,48428.4,1269.23,944.21,90787.1,4154.32,5,30,3,8,17,978.57,50547,37105,4758.18,42335.4,Web Attack
3389,1203696,345,161,140348.78,277945.61,1292.26,1317.82,99357.65,3308.97,7,3,0,9,17,220.15,5174,7757,3275.44,70618.47,Bot
8080,2863131,48,20,292814.5,260766.34,56.88,882.53,11967.3,145.18,3,0,1,7,17,811.41,23178,3453,4001.39,94126.44,BENIGN
139,365813,402,251,427443.28,208129.11,1461.49,856.11,37361.06,2975.68,14,13,0,10,6,415.6,61139,42817,1501.96,61951.9,Brute Force
445,772884,391,389,115403.55,65861.49,565.5,1211.22,35772.44,195.38,2,22,3,2,6,741.5,5472,33946,4827.95,98818.29,BENIGN
80,2997490,107,93,150357.08,141084.54,1141.27,150.35,52131.91,3022.05,20,12,4,3,6,1037.52,44361,20536,2553.4,93736.06,PortScan
8080,760404,458,40,64459.63,452307.56,1197.09,470.21,51800.9,1471.59,8,10,2,7,17,776.75,60287,59501,217.92,33318.28,PortScan
8080,959404,163,302,150151.82,145338.85,1028.7,1014.94,31701.48,1422.5,10,27,2,9,6,142.9,24715,12229,2793.31,528.23,PortScan
443,4637175,450,57,195377.95,452194.89,38.17,773.16,93947.53,1425.66,12,6,1,10,6,584.27,51078,9394,221.34,89040.36,Web Attack
110,656274,43,449,259224.62,231482.12,1438.53,1434.48,47774.84,554.29,11,7,5,9,17,222.73,23145,57115,4756.93,32443.57,Web Attack
1433,482951,132,170,109612.82,95683.15,1069.54,1276.81,58926.28,52.73,1,26,4,6,17,545.83,4570,30390,828.3,20768.96,BENIGN
53,4568703,73,239,73906.75,23756.31,1319.63,208.09,58622.76,161.58,3,9,4,10,17,65.11,4818,15698,1402.07,40654.65,BENIGN
135,1901404,362,146,192816.58,101629.6,360.76,403.62,69838.08,12.17,1,1,5,0,6,1368.23,39112,25453,2358.47,49581.22,BENIGN
22,1127835,54,244,6993.56,319128.22,767.27,501.1,99297.12,314.53,0,20,2,0,6,464.04,33267,19739,1364.42,30359.24,BENIGN
1433,195888,41,13,408897.86,77826.3,32.88,1137.66,22050.53,2301.83,10,0,4,3,17,898.12,11922,15895,1050.71,89472.24,Bot
135,921912,46,241,131651.45,103175.1,203.91,692.75,98420.75,31.95,0,10,3,6,6,811.11,17804,64061,2248.57,80502.54,BENIGN
8080,2357407,252,306,368642.48,440550.27,585.49,131.96,26040.8,479.31,0,26,0,8,6,223.47,47810,11984,932.36,75773.03,BENIGN
3306,1951244,491,189,306060.27,8938.26,21.89,160.88,40612.32,4456.26,6,8,5,1,17,624.76,33340,26272,3040.02,37835.46,PortScan
123,64318,169,141,155716.59,303785.45,1025.86,910.36,77713.66,290.77,2,30,0,3,17,787.93,22618,22430,1028.46,95915.41,BENIGN
443,510056,395,307,372581.4,341665.86,821.0,1106.08,6958.24,4358.37,10,30,4,0,17,1008.24,62637,40328,716.36,26756.45,PortScan
25,366066,287,305,311649.54,411905.27,474.24,175.93,11376.24,2324.7,18,12,4,0,17,63.51,9880,52230,2309.09,71700.36,Bot
53,833516,117,468,357351.26,296046.35,562.39,358.23,22190.12,132.91,1,1,3,8,6,1374.87,33231,49162,3607.61,46107.95,BENIGN
53,3422400,411,270,329577.65,136553.05,1359.55,1095.66,78252.79,442.27,2,6,4,9,17,337.13,9753,35984,556.97,19796.62,BENIGN
8080,2406137,103,456,345197.11,470999.0,785.86,464.75,43756.24,288.93,3,8,4,0,17,650.41,43737,27551,4956.8,30997.04,BENIGN
123,4696427,53,392,485194.67,45153.32,839.64,921.69,50682.03,4944.52,15,15,1,7,17,743.14,10247,49093,4046.77,15926.12,DoS
139,2862776,409,278,405606.9,449416.73,132.04,101.74,96443.81,355.71,2,14,5,9,17,112.73,33672,7912,2311.42,57915.33,BENIGN
53,4246703,355,276,127473.09,436996.0,776.2,142.97,36849.72,420.9,1,27,2,7,17,88.39,54506,31620,884.81,48517.91,BENIGN
123,766799,427,142,438893.76,243943.57,544.05,1111.65,74843.78,21.33,1,18,1,6,17,831.11,41471,47628,1336.68,6103.85,BENIGN
21,749708,26,262,63570.53,349953.42,557.8,102.89,41853.73,3926.83,7,5,3,7,17,1213.73,57939,9380,2962.67,17826.61,Web Attack
53,1021205,308,37,396568.27,494603.9,268.77,352.74,14957.07,130.5,1,16,5,3,6,1369.48,37732,32108,4877.57,6313.9,BENIGN
443,140881,263,261,294974.75,92763.63,1476.62,427.37,30422.37,277.84,1,21,0,2,17,1040.58,7431,12298,2984.79,50685.91,BENIGN
1433,1585424,353,454,181566.75,21670.49,1116.63,406.46,80894.29,492.1,2,26,0,5,17,889.48,31762,49879,3837.31,40393.36,BENIGN
110,4996592,55,226,117160.5,105214.67,536.39,847.67,17903.27,3357.18,10,9,5,10,17,974.07,30621,50960,3369.49,83002.43,PortScan
3389,396840,412,12,42950.82,190771.37,132.53,226.17,56216.01,2842.09,13,21,1,9,17,141.71,65233,21703,4377.18,27865.97,DoS
110,3429443,81,169,203328.75,172400.41,39.88,896.5,80956.18,245.21,0,13,3,6,17,277.24,26974,62364,316.83,54793.52,BENIGN
123,3278038,317,272,159086.83,51515.66,437.6,99.72,64597.94,2580.61,16,25,5,5,6,108.64,35895,28700,2134.26,42345.65,Brute Force
53,1822046,284,257,84643.52,387054.2,362.96,65.64,6696.52,438.4,3,14,3,1,17,342.45,20457,62734,1293.46,12394.8,BENIGN
135,4025540,97,236,450611.47,428908.77,1457.51,18.77,31798.16,273.25,1,9,2,6,17,444.03,48139,53733,609.5,35812.13,BENIGN
445,2833174,139,446,305877.67,339318.47,851.94,1421.64,47426.25,1719.4,10,28,4,1,17,1484.91,29768,41843,3995.01,79005.72,DoS
139,2267659,397,35,409134.0,413049.08,829.84,751.65,34527.24,337.77,2,21,1,6,17,222.82,2060,65512,3644.8,50933.98,BENIGN
1433,3350150,376,6,393108.48,256487.2,300.51,691.65,34107.94,27.43,1,29,4,0,6,410.85,51114,23328,2964.83,4332.84,BENIGN
21,1919025,20,293,450877.05,490361.55,1283.25,1132.32,99206.2,1507.16,12,10,2,4,6,355.1,60797,19893,4748.18,48160.26,DoS
25,2954380,225,371,264119.64,183609.44,549.25,1020.97,27463.82,19.34,3,7,3,0,6,1124.3,11556,51593,4784.76,71322.39,BENIGN
25,66290,454,390,180882.22,467458.78,1198.22,100.48,32111.79,301.93,3,5,0,4,17,936.71,45101,25703,884.18,1094.47,BENIGN
445,2489782,169,171,492201.03,70683.78,1229.73,556.82,35096.8,1947.9,20,30,3,4,6,1202.39,40476,47645,2814.86,76655.99,PortScan
53,3513373,430,55,116584.32,286279.99,588.56,253.67,43182.52,179.41,3,27,5,9,6,245.99,5904,3126,102.04,59884.8,BENIGN
445,1014418,276,306,164701.58,162781.51,1443.6,104.01,7749.04,414.52,0,22,4,1,6,1347.89,53712,25400,3043.98,37317.86,BENIGN
139,3915999,275,267,137302.32,229641.87,1231.38,987.7,32185.72,1488.55,13,0,3,4,6,909.22,42919,27827,1964.67,89485.46,Bot
443,1573269,387,499,323052.72,364361.74,1177.34,733.75,73412.34,4450.12,12,28,3,9,17,499.13,50528,64731,2368.46,18942.32,Web Attack
80,2931701,114,28,206271.34,4511.8,1050.14,1173.55,87091.6,1027.24,18,22,2,3,17,1163.52,46848,27017,253.5,41591.85,Bot
22,2608755,382,297,317503.08,422240.52,196.39,1047.37,72172.53,443.88,2,19,5,10,6,1354.39,56182,36698,3202.99,79935.87,BENIGN
135,953397,270,80,424402.47,454539.53,914.39,10.53,19674.52,310.06,1,28,3,7,6,842.76,54264,9042,4716.16,44963.84,BENIGN
1433,1267119,352,198,366533.19,210803.27,1080.46,20.99,3007.42,456.82,2,13,0,7,17,96.05,62486,40323,1722.66,90329.48,BENIGN
3389,1801904,383,335,292965.62,455536.47,354.65,1223.71,26157.33,191.65,1,14,0,9,17,1083.47,27645,32944,210.59,52946.87,BENIGN
3389,3332291,23,456,447811.74,390534.4,899.55,1323.8,51474.29,9.28,2,24,2,0,17,1348.13,20368,6403,2512.89,24742.85,BENIGN
80,3147985,48,203,239789.36,112296.41,439.98,929.46,9038.07,359.98,1,11,2,4,17,1006.91,15246,52754,1241.73,90389.33,BENIGN
8080,2838357,144,278,419929.91,282795.84,725.68,917.99,45932.68,3140.19,6,2,1,8,6,1226.07,30037,7154,3907.04,39795.27,Brute Force
110,842496,104,228,253677.93,279877.73,758.85,216.85,37547.5,401.37,3,7,0,10,6,293.23,26770,57590,3173.72,93520.4,BENIGN
25,833301,325,99,426211.07,304603.5,1288.9,332.99,7680.31,462.06,3,23,4,7,6,1347.96,62410,2909,619.16,6226.23,BENIGN
1433,4871010,459,240,447444.24,431344.79,676.99,19.11,66623.34,116.11,1,11,0,0,17,1006.89,24801,41327,4310.45,16534.76,BENIGN
110,4044741,417,288,75176.74,295851.56,946.41,652.74,39837.08,137.24,3,17,5,0,6,634.44,35035,22120,2685.3,86004.92,BENIGN
53,4915379,408,437,171760.32,256236.08,1098.97,101.14,88812.74,3853.25,20,2,3,7,6,427.94,53946,20291,449.62,35032.63,Brute Force
1433,3320926,73,90,485165.58,329612.9,690.02,661.19,78232.1,470.8,0,19,1,6,6,509.69,19706,48190,3755.84,55778.24,BENIGN
8080,2388477,175,420,5771.47,352436.38,466.1,1044.92,51177.41,40.25,0,22,5,0,6,957.29,59877,47573,4392.48,53946.15,BENIGN
1433,4737411,12,457,77746.08,449401.19,1395.77,382.24,63553.72,432.22,2,11,0,9,6,1470.98,25534,64267,894.3,35710.04,BENIGN
8080,1900233,75,178,181829.64,479717.3,1037.17,1388.24,30998.5,2503.04,12,5,0,0,17,1185.18,41902,8209,1974.13,78018.07,Bot
3306,3027741,202,255,469220.79,174722.95,1331.44,1480.28,91500.9,493.13,3,9,1,9,6,1164.98,40910,60272,782.03,19071.18,BENIGN
123,1360790,41,15,242306.3,187214.26,1028.88,1012.73,24689.97,285.85,1,16,2,6,6,446.83,44170,60666,4734.66,22268.32,BENIGN
139,4664246,411,385,437716.45,380247.41,359.1,1281.09,72245.97,3560.35,17,6,2,6,6,221.66,9892,5505,4891.58,92299.59,Web Attack
3389,2745794,185,319,3749.19,44236.82,791.99,1089.57,9735.71,372.7,0,13,4,6,6,1384.18,23645,18643,2380.88,74336.01,BENIGN
8080,3184725,4,432,303626.64,382984.02,1271.07,297.61,56766.92,133.32,1,8,4,4,6,729.46,16522,24098,43.58,28322.7,BENIGN
22,4635761,314,290,78463.85,479755.68,1390.56,541.23,54295.11,457.11,0,20,3,8,6,153.66,31120,11580,2038.99,15697.42,BENIGN
53,3900262,29,210,32876.64,365718.47,827.64,523.69,26398.51,410.32,0,7,3,3,6,1108.99,10450,58996,849.44,43115.0,BENIGN
21,3089595,477,77,457247.24,446692.01,577.59,1466.13,4828.06,220.76,3,25,0,9,17,1047.92,29087,37775,3659.06,85133.41,BENIGN
139,3538160,51,145,157753.94,84570.0,1245.03,1496.82,15469.06,230.69,3,15,4,10,17,770.69,8873,29443,4840.96,7759.16,BENIGN
80,4739194,469,424,125546.34,372696.46,302.14,563.37,49411.71,327.43,1,27,0,3,6,128.83,47493,24502,3607.81,62350.41,BENIGN
443,120162,459,204,95857.78,368547.88,843.76,552.72,28103.34,245.97,3,29,5,4,17,1051.56,22701,60773,4402.76,43578.5,BENIGN
8080,630313,327,61,416711.91,368156.01,850.36,93.87,7556.07,6.54,3,30,0,2,6,1335.14,42665,17196,709.5,55249.15,BENIGN
22,561045,42,275,466702.48,44117.99,1461.22,1269.24,7339.97,184.29,0,10,5,0,17,894.85,64673,7194,838.64,65842.07,BENIGN
110,953263,463,313,463532.11,378630.64,839.46,646.63,89990.96,140.02,2,18,4,8,6,1098.91,31024,63151,3417.42,59675.99,BENIGN
139,1577996,483,422,142763.76,60859.61,920.04,1326.76,35511.37,465.52,1,18,5,5,17,937.07,5822,45747,2405.36,90171.34,BENIGN
445,514025,406,119,226208.51,68873.29,543.54,92.91,94434.88,267.0,3,11,4,1,17,587.55,29187,47837,974.86,51091.61,BENIGN
8080,1107809,110,75,353667.65,182128.5,519.92,585.85,11047.13,160.27,1,0,1,6,17,515.57,25771,32592,4649.72,63154.76,BENIGN
25,3892421,267,492,128349.59,100855.09,337.21,328.23,4726.57,498.16,0,22,0,8,17,153.21,32655,45519,619.04,3823.8,BENIGN
123,2066002,36,74,381880.52,432354.01,76.47,694.95,27274.01,190.15,3,5,2,5,17,1101.11,63947,5070,3469.18,41027.38,BENIGN
25,4962110,121,206,205122.42,287038.92,1168.59,1433.88,86494.17,14.24,0,10,3,2,6,1250.7,60842,36089,607.46,3017.87,BENIGN
21,2999799,294,322,121030.91,431888.19,1185.86,411.11,66102.12,156.56,0,13,4,10,6,406.48,36748,56028,820.22,34962.26,BENIGN
21,4929883,107,489,467980.28,210790.22,1387.52,998.22,61127.61,4198.56,8,17,3,1,6,1239.86,30916,5217,2792.75,63129.91,Brute Force
80,441024,465,33,354479.7,333834.55,265.85,373.28,27876.73,4481.27,8,0,0,3,6,667.19,14436,27794,76.52,16918.0,Web Attack
110,1880216,278,241,226821.81,177067.81,720.03,172.21,23548.11,380.19,1,3,4,5,6,872.58,60652,63916,1824.62,88421.41,BENIGN
53,4316075,436,262,289515.93,202970.69,25.64,1159.74,58813.63,439.71,0,20,0,7,6,1390.95,56103,63350,4640.99,29861.87,BENIGN
1433,612011,351,295,120670.28,347676.71,554.96,1103.51,13385.32,3278.45,12,18,5,1,6,1350.99,31228,37447,1938.0,15182.97,Bot
22,2399165,141,259,332162.9,116953.14,524.38,786.56,90160.96,1729.83,19,11,5,7,6,1012.34,8783,24449,2710.84,85320.57,Brute Force
445,2673405,87,150,40029.54,272492.82,396.63,551.29,69147.0,445.96,0,23,0,5,6,409.8,64336,49912,4428.1,28220.15,BENIGN
1433,1071716,431,181,451881.94,249430.04,1127.3,679.14,99039.78,4562.66,16,21,4,9,17,459.39,56544,23449,465.25,52821.31,DoS
445,4532690,93,435,20497.3,61560.96,260.29,1296.4,84084.74,92.85,3,22,3,4,17,1011.78,16348,47134,113.26,51763.98,BENIGN
22,2078918,325,255,187733.0,478818.76,1387.28,1428.75,66847.96,125.22,1,22,3,3,17,1089.31,51453,59654,2538.55,93096.57,BENIGN
443,2190639,126,223,417296.13,414591.12,354.72,770.47,17942.99,131.84,1,6,2,5,6,1074.91,57148,23163,3131.94,70883.24,BENIGN
21,1312542,452,485,113346.18,220429.47,353.17,1385.58,92117.44,3354.45,9,20,1,8,6,1034.88,4916,44167,1194.85,65595.09,PortScan
21,2649252,350,36,75568.29,182610.03,1244.34,944.27,13771.62,409.88,0,14,4,9,6,478.32,11128,41900,872.81,75849.83,BENIGN
3389,2787336,474,107,84950.95,298883.54,114.34,573.46,1341.92,3297.17,17,20,0,8,6,607.87,56375,43769,2239.95,35585.33,DoS
80,4316565,216,481,271450.01,241886.64,1189.25,1157.79,26472.12,344.18,0,30,1,7,17,176.23,54583,2939,545.31,72568.16,BENIGN
8080,3558867,386,308,380763.22,419373.33,159.98,976.49,47632.12,329.99,1,18,1,0,17,96.21,1611,41544,643.34,57617.98,BENIGN
3389,2080028,471,325,387642.42,4015.47,466.47,892.86,80419.35,1365.14,10,3,0,3,6,227.48,5080,8976,1973.37,66875.76,DoS
110,1760142,415,400,176461.78,363852.64,884.31,958.65,40563.87,84.24,1,11,1,6,6,975.74,39276,63905,3328.72,69198.25,BENIGN
110,970520,113,279,261422.48,100994.37,1253.53,1269.59,23990.29,136.64,2,5,1,0,6,1418.88,29784,47139,4927.81,78783.97,BENIGN
139,2789284,103,379,278571.32,16051.51,53.44,450.01,84655.74,3316.32,8,30,4,9,6,1203.49,20343,25570,2377.57,6362.64,Web Attack
445,3392859,233,192,176479.28,56352.36,1331.95,679.25,83006.07,327.96,0,7,3,6,6,1443.47,38576,38456,2608.97,19304.13,BENIGN
8080,3970072,95,39,23211.76,495273.87,760.27,1225.17,10058.54,708.17,14,17,2,9,6,1309.21,56869,16166,2034.39,91146.69,Brute Force
25,2502459,21,474,145610.72,303091.84,349.25,1087.8,19136.22,129.85,1,0,5,4,17,1284.25,33450,6655,4085.96,23410.34,BENIGN
3389,3837737,55,99,59708.42,42669.27,102.84,43.73,42766.16,21.4,1,0,2,6,6,645.41,37722,11706,2651.67,51951.47,BENIGN
123,2784184,45,395,208472.07,384730.21,1266.58,593.06,14456.94,98.89,0,20,2,10,6,1445.45,10980,55194,742.64,19318.14,BENIGN
3306,655883,467,213,35020.36,89645.05,1230.32,601.46,5500.99,485.03,1,1,4,7,6,245.87,36170,12940,4863.26,38593.03,BENIGN
80,4276791,224,435,54124.6,469314.11,645.15,1239.81,33830.92,118.29,0,3,2,1,17,82.33,55431,61558,1206.78,98117.06,BENIGN
8080,1661076,409,469,395544.8,419235.79,760.49,1201.86,7102.98,153.31,0,3,0,3,17,952.23,38676,31358,4751.06,11446.96,BENIGN
21,3454259,234,21,125791.83,144294.46,1076.75,1173.44,32057.96,363.53,2,27,2,1,6,824.44,42957,39745,4097.47,65758.43,BENIGN
135,622566,104,98,402327.76,142500.86,602.62,934.98,97422.82,21.86,2,2,4,4,17,497.62,47472,1069,139.55,48103.06,BENIGN
445,2571009,434,193,130519.04,76063.26,1463.67,461.99,68964.02,417.69,3,17,5,8,17,1306.75,22968,40820,2046.33,12088.14,BENIGN
53,2321608,262,479,389253.25,35564.32,1158.98,45.58,3740.05,55.62,2,5,4,5,6,98.22,33967,5059,3673.62,87837.96,BENIGN
123,3158528,438,169,376009.79,67409.45,1474.04,984.79,66946.81,319.69,0,10,5,6,6,923.87,35637,23278,2504.24,12453.99,BENIGN
139,1390310,167,330,2612.54,447097.74,1171.55,1315.91,40932.39,272.61,1,10,2,1,17,1113.49,33283,16071,2897.71,21845.42,BENIGN
53,3053616,197,361,294805.47,468836.18,642.04,671.16,39269.21,197.24,0,27,2,9,17,691.16,37253,63862,3453.69,14560.68,BENIGN
25,1087289,323,214,109822.94,287400.14,1084.84,867.39,33454.32,135.61,0,15,1,6,17,1184.46,19698,64338,1663.31,93706.32,BENIGN
80,354759,82,159,284329.76,141828.27,1275.62,488.18,86589.16,467.77,3,24,1,1,6,734.85,49727,41998,1918.03,22280.27,BENIGN
135,478753,270,36,445588.42,322302.0,275.98,319.18,12377.37,3759.13,11,12,3,8,6,565.96,30306,39435,1895.07,69454.71,PortScan
3389,855237,297,275,174712.0,49498.65,1354.98,719.07,79354.33,227.63,1,30,4,4,6,1470.02,14516,51683,1225.44,22462.57,BENIGN
3389,3457874,311,77,375612.28,425903.92,616.72,1290.68,64825.23,281.45,0,2,5,6,17,872.53,1684,41936,966.66,35695.22,BENIGN
25,1484344,394,310,55479.43,385285.44,1057.64,1125.76,79764.54,239.91,0,20,5,2,17,1053.49,1880,40124,3238.34,67076.88,BENIGN
53,973220,208,420,480860.46,5998.76,414.4,269.2,7350.09,349.07,2,26,0,10,6,370.88,7527,22694,2685.61,98900.13,BENIGN
21,3958120,479,20,784.09,387672.22,829.9,360.49,98624.36,4581.45,6,15,1,8,6,740.79,18586,49856,2192.14,37697.27,Brute Force
8080,2933757,374,197,371197.95,125613.41,1236.63,352.43,30407.57,192.72,0,25,5,4,17,758.74,61423,55307,182.64,29008.31,BENIGN
3306,3611653,102,282,44310.38,482394.37,1143.51,1326.78,29654.56,218.75,0,16,5,7,6,1366.83,16589,5288,5.59,92363.33,BENIGN
80,2851940,174,357,106953.88,498008.78,1164.36,333.24,10707.86,1.44,2,2,3,7,17,1249.87,24551,1579,1142.87,38062.56,BENIGN
139,4621581,104,147,289047.34,239808.91,1394.41,602.13,63624.68,3832.66,10,18,1,1,6,995.62,44170,56314,2827.88,84049.26,PortScan
80,4627954,374,237,149239.02,21300.88,1133.16,442.64,56959.0,142.38,0,16,1,3,6,1321.24,26507,54702,3601.32,79864.3,BENIGN
443,3516152,194,178,280127.22,485388.28,1038.8,1369.39,54586.86,440.68,3,9,5,1,17,364.29,39884,32249,1182.42,12839.4,BENIGN
21,1649012,273,89,249826.03,352727.45,1025.12,1034.64,75864.4,259.99,3,19,5,5,6,1141.98,62095,55353,1150.35,86763.86,BENIGN
1433,1803550,465,98,71960.12,242153.62,667.66,145.3,97976.88,114.53,0,23,3,1,6,1232.02,9521,50778,2195.76,53324.77,BENIGN
21,282780,406,206,129174.78,8950.95,475.69,617.9,65693.36,309.28,3,25,3,1,17,408.09,49829,3456,4209.9,78137.9,BENIGN
25,2918357,77,456,290030.66,127319.59,1303.81,1104.03,58599.09,260.77,0,29,0,4,17,193.09,59333,43576,2971.45,3950.09,BENIGN
110,1455276,21,33,355293.81,80426.81,1464.26,440.63,2440.24,1934.63,5,19,1,2,6,494.21,12544,65329,4156.63,46731.43,Brute Force
443,1801589,78,177,362172.46,429830.86,963.0,449.24,40619.3,443.64,2,9,3,8,6,1058.31,25776,63584,4013.2,8152.9,BENIGN
25,2865379,318,377,120786.6,406278.2,1165.21,85.62,31748.68,75.9,0,30,4,2,6,1023.72,18955,15653,3863.61,29183.82,BENIGN
8080,3144675,240,143,426677.11,421385.94,60.51,1373.74,88020.44,3437.09,5,2,4,5,6,1061.9,37051,27004,781.73,69689.42,DoS
22,2615579,123,354,419065.17,463189.53,76.15,159.72,32239.42,417.67,0,5,3,4,17,1002.83,12496,33928,4637.8,30849.69,BENIGN
3389,3927622,53,421,451146.71,166822.8,245.14,934.71,38470.34,320.13,3,15,5,3,17,1179.79,21780,5751,4685.57,69083.68,BENIGN
3389,2188594,325,36,334140.59,302160.81,634.18,1373.79,34603.79,393.97,1,9,3,0,6,746.82,56976,21013,436.61,90460.47,BENIGN
80,3304161,233,111,283604.75,287700.05,1298.96,794.2,76472.78,1691.8,6,11,1,8,17,967.67,4791,28072,3657.54,66769.15,Bot
1433,3270532,204,233,59421.15,362422.87,1218.61,597.27,97206.37,150.65,2,28,5,4,6,1089.26,20067,48816,3111.75,72450.67,BENIGN
110,3117492,399,214,227735.03,277949.13,823.82,1069.1,882.44,4134.41,16,16,1,8,17,53.15,25778,17527,4644.43,80134.14,Bot
21,1514704,48,19,176981.03,226147.91,698.48,664.89,15447.27,59.88,2,1,1,0,17,372.29,63675,11238,2662.6,26520.68,BENIGN
110,2979677,74,73,199984.96,163519.07,833.79,1466.73,49775.42,166.8,3,28,1,2,17,491.89,20154,58134,3344.54,999.18,BENIGN
123,84845,453,231,387933.02,184233.18,326.11,706.96,88394.74,3049.95,16,4,0,0,17,270.71,42287,5806,4753.36,2230.4,PortScan
139,166226,110,390,167577.16,300929.23,1428.7,1252.07,91575.29,1499.77,16,22,2,5,6,274.69,20544,53371,309.97,92626.82,PortScan
25,182548,308,109,394407.81,175325.94,520.24,452.09,43762.47,152.29,2,18,1,10,17,284.23,14112,60435,488.97,28415.63,BENIGN
80,4543966,497,419,424771.5,430664.67,293.18,1463.47,31190.17,95.11,2,17,1,3,6,591.43,64859,34927,3309.11,87448.81,BENIGN
135,2883954,324,425,321079.96,305633.03,1353.25,363.42,34686.07,1730.8,7,4,0,7,17,250.18,63066,26143,2046.6,44141.99,PortScan
8080,648041,431,283,448734.94,3481.13,225.02,732.7,19591.18,4857.78,11,21,1,2,6,503.0,54593,13451,90.04,5601.41,Web Attack
443,127716,263,9,61446.52,344453.93,616.6,356.34,83435.9,321.05,0,23,3,5,17,304.49,49469,7314,3548.42,86499.51,BENIGN
53,359533,432,281,351666.69,304291.19,1294.66,959.84,376.18,1271.8,12,18,5,9,17,988.09,61467,49380,3426.8,56319.57,PortScan
3306,2495758,353,56,433438.02,43791.71,1336.37,1432.69,30608.79,65.26,2,23,5,8,6,373.25,6262,19359,1690.26,79206.63,BENIGN
443,1283126,363,440,357102.26,126030.59,1378.62,586.82,75974.18,91.26,0,24,3,9,6,58.07,27134,9195,2687.73,44206.4,BENIGN
3389,1251706,284,451,355280.73,187407.29,293.32,306.98,83056.44,42.11,0,17,2,10,6,200.28,10219,9795,1955.62,16559.8,BENIGN
